"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"14 de jun. de 2011","2,2861","2,2818","2,2938","2,2753","","0,17%"
"13 de jun. de 2011","2,2822","2,2865","2,2978","2,2797","","-0,36%"
"10 de jun. de 2011","2,2904","2,2954","2,3036","2,2851","","-0,26%"
"09 de jun. de 2011","2,2963","2,3042","2,3175","2,2924","","-0,38%"
"08 de jun. de 2011","2,3050","2,3213","2,3229","2,3012","","-0,74%"
"07 de jun. de 2011","2,3222","2,3079","2,3245","2,3059","","0,57%"
"06 de jun. de 2011","2,3091","2,3045","2,3152","2,2981","","0,10%"
"03 de jun. de 2011","2,3068","2,2817","2,3098","2,2765","","1,05%"
"02 de jun. de 2011","2,2828","2,2810","2,3085","2,2791","","0,10%"
"01 de jun. de 2011","2,2806","2,2731","2,2914","2,2687","","0,26%"
"31 de mai. de 2011","2,2746","2,2681","2,2984","2,2645","","0,25%"
"30 de mai. de 2011","2,2689","2,2809","2,2822","2,2627","","-0,66%"
"27 de mai. de 2011","2,2840","2,2831","2,3075","2,2760","","0,00%"
"26 de mai. de 2011","2,2841","2,2934","2,3130","2,2753","","-0,46%"
"25 de mai. de 2011","2,2946","2,2894","2,2983","2,2733","","0,17%"
"24 de mai. de 2011","2,2906","2,2935","2,3048","2,2859","","-0,21%"
"23 de mai. de 2011","2,2954","2,2919","2,2986","2,2642","","-0,06%"
"20 de mai. de 2011","2,2967","2,3117","2,3194","2,2853","","-0,74%"
"19 de mai. de 2011","2,3138","2,2922","2,3169","2,2851","","0,93%"
"18 de mai. de 2011","2,2925","2,2995","2,3102","2,2876","","-0,35%"
"17 de mai. de 2011","2,3006","2,3137","2,3255","2,2957","","-0,60%"
"16 de mai. de 2011","2,3146","2,3026","2,3199","2,2974","","0,19%"
"13 de mai. de 2011","2,3103","2,3056","2,3274","2,2964","","0,15%"
"12 de mai. de 2011","2,3068","2,3015","2,3116","2,2882","","0,23%"
"11 de mai. de 2011","2,3014","2,3084","2,3149","2,2947","","-0,40%"
"10 de mai. de 2011","2,3106","2,3148","2,3233","2,3011","","-0,30%"
"09 de mai. de 2011","2,3175","2,3201","2,3331","2,3094","","0,26%"
"06 de mai. de 2011","2,3115","2,3568","2,3653","2,3097","","-1,97%"
"05 de mai. de 2011","2,3580","2,3944","2,4074","2,3512","","-1,55%"
"04 de mai. de 2011","2,3951","2,3531","2,3998","2,3457","","1,71%"
"03 de mai. de 2011","2,3549","2,3531","2,3672","2,3421","","-0,14%"
"02 de mai. de 2011","2,3583","2,3357","2,3605","2,3257","","1,00%"
"29 de abr. de 2011","2,3350","2,3438","2,3541","2,3194","","-0,42%"
"28 de abr. de 2011","2,3448","2,3155","2,3640","2,3115","","1,26%"
"27 de abr. de 2011","2,3156","2,2867","2,3197","2,2806","","1,25%"
"26 de abr. de 2011","2,2871","2,2851","2,2974","2,2716","","0,00%"
"25 de abr. de 2011","2,2872","2,2806","2,3010","2,2752","","0,47%"
"22 de abr. de 2011","2,2766","2,2750","2,2816","2,2721","","0,03%"
"21 de abr. de 2011","2,2759","2,2735","2,2948","2,2710","","0,07%"
"20 de abr. de 2011","2,2742","2,2582","2,2991","2,2568","","0,67%"
"19 de abr. de 2011","2,2591","2,2586","2,2738","2,2541","","-0,07%"
"18 de abr. de 2011","2,2606","2,2708","2,2797","2,2513","","-0,60%"
"15 de abr. de 2011","2,2742","2,2847","2,2889","2,2670","","-0,50%"
"14 de abr. de 2011","2,2856","2,2898","2,3025","2,2778","","-0,23%"
"13 de abr. de 2011","2,2909","2,3096","2,3178","2,2874","","-0,84%"
"12 de abr. de 2011","2,3103","2,2836","2,3117","2,2745","","1,09%"
"11 de abr. de 2011","2,2854","2,2673","2,2880","2,2644","","0,59%"
"08 de abr. de 2011","2,2719","2,2657","2,2875","2,2566","","0,15%"
"07 de abr. de 2011","2,2686","2,3138","2,3170","2,2599","","-1,97%"
"06 de abr. de 2011","2,3142","2,2885","2,3178","2,2872","","1,05%"
"05 de abr. de 2011","2,2902","2,2839","2,2920","2,2752","","0,21%"
"04 de abr. de 2011","2,2855","2,2860","2,3067","2,2820","","-0,08%"
"01 de abr. de 2011","2,2873","2,3115","2,3138","2,2776","","-1,07%"
"31 de mar. de 2011","2,3121","2,3002","2,3190","2,2979","","0,50%"
"30 de mar. de 2011","2,3005","2,3220","2,3250","2,2910","","-0,95%"
"29 de mar. de 2011","2,3226","2,3407","2,3531","2,3208","","-0,82%"
"28 de mar. de 2011","2,3417","2,3326","2,3489","2,3230","","0,07%"
"25 de mar. de 2011","2,3401","2,3504","2,3569","2,3288","","-0,52%"
"24 de mar. de 2011","2,3524","2,3395","2,3592","2,3330","","0,56%"
"23 de mar. de 2011","2,3392","2,3553","2,3592","2,3366","","-0,73%"
"22 de mar. de 2011","2,3563","2,3695","2,3759","2,3535","","-0,65%"
"21 de mar. de 2011","2,3716","2,3609","2,3731","2,3480","","0,43%"
"18 de mar. de 2011","2,3615","2,3517","2,3742","2,3456","","0,35%"
"17 de mar. de 2011","2,3533","2,3295","2,3746","2,3236","","1,01%"
"16 de mar. de 2011","2,3297","2,3295","2,3332","2,3118","","-0,06%"
"15 de mar. de 2011","2,3311","2,3200","2,3368","2,2986","","0,41%"
"14 de mar. de 2011","2,3216","2,3245","2,3326","2,3158","","0,24%"
"11 de mar. de 2011","2,3160","2,2926","2,3177","2,2832","","1,01%"
"10 de mar. de 2011","2,2928","2,2989","2,3030","2,2819","","-0,30%"
"09 de mar. de 2011","2,2996","2,2994","2,3065","2,2839","","0,00%"
"08 de mar. de 2011","2,2995","2,3080","2,3141","2,2927","","-0,42%"
"07 de mar. de 2011","2,3091","2,3160","2,3241","2,3053","","-0,26%"
"04 de mar. de 2011","2,3151","2,3020","2,3159","2,2939","","0,53%"
"03 de mar. de 2011","2,3029","2,2974","2,3143","2,2903","","0,21%"
"02 de mar. de 2011","2,2980","2,2915","2,3079","2,2854","","0,29%"
"01 de mar. de 2011","2,2913","2,2960","2,3038","2,2877","","-0,22%"
"28 de fev. de 2011","2,2963","2,2867","2,3040","2,2787","","0,41%"
"25 de fev. de 2011","2,2870","2,2973","2,3097","2,2782","","-0,50%"
"24 de fev. de 2011","2,2985","2,3004","2,3113","2,2885","","-0,14%"
"23 de fev. de 2011","2,3018","2,2819","2,3081","2,2802","","0,81%"
"22 de fev. de 2011","2,2832","2,2810","2,2887","2,2557","","0,06%"
"21 de fev. de 2011","2,2818","2,2789","2,2964","2,2709","","0,17%"
"18 de fev. de 2011","2,2780","2,2537","2,2822","2,2471","","0,76%"
"17 de fev. de 2011","2,2608","2,2643","2,2824","2,2423","","-0,22%"
"16 de fev. de 2011","2,2657","2,2511","2,2738","2,2442","","0,63%"
"15 de fev. de 2011","2,2515","2,2476","2,2582","2,2430","","0,09%"
"14 de fev. de 2011","2,2495","2,2466","2,2575","2,2373","","-0,31%"
"11 de fev. de 2011","2,2565","2,2679","2,2746","2,2436","","-0,57%"
"10 de fev. de 2011","2,2695","2,2740","2,2920","2,2298","","-0,40%"
"09 de fev. de 2011","2,2786","2,2677","2,2877","2,2641","","0,41%"
"08 de fev. de 2011","2,2692","2,2794","2,2922","2,2643","","-0,51%"
"07 de fev. de 2011","2,2809","2,2688","2,2839","2,2619","","0,30%"
"04 de fev. de 2011","2,2740","2,2740","2,2818","2,2596","","-0,03%"
"03 de fev. de 2011","2,2747","2,3031","2,3065","2,2690","","-1,23%"
"02 de fev. de 2011","2,3030","2,3014","2,3056","2,2921","","0,03%"
"01 de fev. de 2011","2,3022","2,2815","2,3049","2,2810","","0,85%"
"31 de jan. de 2011","2,2828","2,2869","2,3081","2,2785","","-0,33%"
"28 de jan. de 2011","2,2904","2,3009","2,3056","2,2857","","-0,45%"
"27 de jan. de 2011","2,3007","2,2857","2,3043","2,2730","","0,70%"
"26 de jan. de 2011","2,2846","2,2874","2,2945","2,2758","","-0,19%"
"25 de jan. de 2011","2,2889","2,2776","2,2910","2,2674","","0,41%"
"24 de jan. de 2011","2,2796","2,2854","2,2885","2,2646","","-0,16%"
"21 de jan. de 2011","2,2832","2,2539","2,2847","2,2484","","1,24%"
"20 de jan. de 2011","2,2552","2,2502","2,2598","2,2415","","0,21%"
"19 de jan. de 2011","2,2504","2,2404","2,2615","2,2371","","0,41%"
"18 de jan. de 2011","2,2412","2,2320","2,2577","2,2268","","0,40%"
"17 de jan. de 2011","2,2323","2,2548","2,2576","2,2286","","-0,99%"
"14 de jan. de 2011","2,2547","2,2341","2,2604","2,2274","","0,91%"
"13 de jan. de 2011","2,2344","2,1963","2,2376","2,1888","","1,71%"
"12 de jan. de 2011","2,1969","2,1827","2,2015","2,1745","","0,59%"
"11 de jan. de 2011","2,1841","2,1858","2,1947","2,1786","","-0,11%"
"10 de jan. de 2011","2,1866","2,1673","2,1943","2,1656","","0,61%"
"07 de jan. de 2011","2,1733","2,1910","2,1979","2,1712","","-0,91%"
"06 de jan. de 2011","2,1932","2,1996","2,2136","2,1887","","-0,37%"
"05 de jan. de 2011","2,2013","2,2090","2,2156","2,1862","","-0,41%"
"04 de jan. de 2011","2,2104","2,1991","2,2301","2,1949","","0,49%"
"03 de jan. de 2011","2,1997","2,2143","2,2180","2,1961","","-0,93%"
"31 de dez. de 2010","2,2203","2,2052","2,2281","2,2039","","0,67%"
"30 de dez. de 2010","2,2055","2,2169","2,2259","2,1995","","-0,52%"
"29 de dez. de 2010","2,2170","2,2174","2,2244","2,2065","","-0,09%"
"28 de dez. de 2010","2,2190","2,2181","2,2344","2,2082","","0,00%"
"27 de dez. de 2010","2,2191","2,2172","2,2307","2,2097","","0,04%"
"24 de dez. de 2010","2,2183","2,2160","2,2223","2,2112","","0,04%"
"23 de dez. de 2010","2,2174","2,2257","2,2361","2,2122","","-0,42%"
"22 de dez. de 2010","2,2268","2,2190","2,2359","2,2135","","0,30%"
"21 de dez. de 2010","2,2202","2,2389","2,2541","2,2157","","-0,83%"
"20 de dez. de 2010","2,2388","2,2581","2,2608","2,2362","","-0,94%"
"17 de dez. de 2010","2,2600","2,2533","2,2795","2,2484","","0,25%"
"16 de dez. de 2010","2,2544","2,2582","2,2685","2,2437","","-0,17%"
"15 de dez. de 2010","2,2583","2,2702","2,2727","2,2488","","-0,57%"
"14 de dez. de 2010","2,2713","2,2666","2,2873","2,2618","","0,19%"
"13 de dez. de 2010","2,2671","2,2529","2,2872","2,2486","","0,39%"
"10 de dez. de 2010","2,2582","2,2626","2,2778","2,2535","","-0,26%"
"09 de dez. de 2010","2,2641","2,2402","2,2668","2,2274","","1,06%"
"08 de dez. de 2010","2,2404","2,2297","2,2461","2,2157","","0,42%"
"07 de dez. de 2010","2,2311","2,2276","2,2482","2,2228","","0,13%"
"06 de dez. de 2010","2,2283","2,2541","2,2614","2,2268","","-1,56%"
"03 de dez. de 2010","2,2637","2,2416","2,2662","2,2368","","0,90%"
"02 de dez. de 2010","2,2435","2,2393","2,2546","2,2274","","0,10%"
"01 de dez. de 2010","2,2412","2,2261","2,2511","2,2222","","0,68%"
"30 de nov. de 2010","2,2260","2,2539","2,2595","2,2244","","-1,26%"
"29 de nov. de 2010","2,2544","2,2935","2,2979","2,2493","","-1,41%"
"26 de nov. de 2010","2,2867","2,2973","2,3005","2,2739","","-0,58%"
"25 de nov. de 2010","2,3000","2,2934","2,3046","2,2867","","0,24%"
"24 de nov. de 2010","2,2945","2,3196","2,3289","2,2903","","-1,14%"
"23 de nov. de 2010","2,3210","2,3434","2,3494","2,3174","","-1,04%"
"22 de nov. de 2010","2,3454","2,3518","2,3652","2,3367","","-0,10%"
"19 de nov. de 2010","2,3477","2,3343","2,3544","2,3276","","0,53%"
"18 de nov. de 2010","2,3353","2,3343","2,3568","2,3265","","0,06%"
"17 de nov. de 2010","2,3339","2,3465","2,3544","2,3288","","-0,61%"
"16 de nov. de 2010","2,3482","2,3384","2,3563","2,3343","","0,38%"
"15 de nov. de 2010","2,3393","2,3599","2,3674","2,3348","","-0,79%"
"12 de nov. de 2010","2,3579","2,3438","2,3656","2,3280","","0,61%"
"11 de nov. de 2010","2,3436","2,3526","2,3601","2,3366","","-0,44%"
"10 de nov. de 2010","2,3539","2,3415","2,3604","2,3347","","0,45%"
"09 de nov. de 2010","2,3434","2,3658","2,3720","2,3376","","-0,99%"
"08 de nov. de 2010","2,3669","2,3585","2,3711","2,3330","","0,48%"
"05 de nov. de 2010","2,3557","2,3730","2,3790","2,3533","","-0,66%"
"04 de nov. de 2010","2,3714","2,3886","2,4111","2,3692","","-0,76%"
"03 de nov. de 2010","2,3896","2,3913","2,4007","2,3661","","-0,10%"
"02 de nov. de 2010","2,3921","2,3667","2,3951","2,3640","","1,07%"
"01 de nov. de 2010","2,3668","2,3743","2,3843","2,3563","","-0,27%"
"29 de out. de 2010","2,3732","2,3726","2,3783","2,3520","","-0,07%"
"28 de out. de 2010","2,3749","2,3671","2,3884","2,3658","","0,26%"
"27 de out. de 2010","2,3687","2,3592","2,3711","2,3446","","0,31%"
"26 de out. de 2010","2,3613","2,3678","2,3712","2,3500","","-0,30%"
"25 de out. de 2010","2,3685","2,3799","2,4028","2,3665","","-0,49%"
"22 de out. de 2010","2,3801","2,3616","2,3871","2,3504","","0,76%"
"21 de out. de 2010","2,3622","2,3393","2,3765","2,3240","","0,91%"
"20 de out. de 2010","2,3408","2,3095","2,3439","2,3038","","1,29%"
"19 de out. de 2010","2,3109","2,3321","2,3495","2,3078","","-0,85%"
"18 de out. de 2010","2,3308","2,3256","2,3432","2,3014","","0,11%"
"15 de out. de 2010","2,3283","2,3357","2,3443","2,3160","","-0,37%"
"14 de out. de 2010","2,3370","2,3042","2,3412","2,3038","","1,31%"
"13 de out. de 2010","2,3068","2,3232","2,3394","2,3023","","-0,85%"
"12 de out. de 2010","2,3266","2,3168","2,3285","2,3002","","0,38%"
"11 de out. de 2010","2,3179","2,3311","2,3353","2,3055","","-0,19%"
"08 de out. de 2010","2,3222","2,3395","2,3574","2,3125","","-0,82%"
"07 de out. de 2010","2,3413","2,3371","2,3493","2,3304","","0,11%"
"06 de out. de 2010","2,3388","2,3011","2,3527","2,2946","","1,61%"
"05 de out. de 2010","2,3018","2,3211","2,3427","2,2994","","-0,90%"
"04 de out. de 2010","2,3228","2,3291","2,3304","2,3012","","-0,33%"
"01 de out. de 2010","2,3304","2,2993","2,3326","2,2947","","1,29%"
"30 de set. de 2010","2,3007","2,3159","2,3269","2,2968","","-0,76%"
"29 de set. de 2010","2,3184","2,3184","2,3292","2,3096","","-0,06%"
"28 de set. de 2010","2,3197","2,2978","2,3239","2,2872","","0,83%"
"27 de set. de 2010","2,3005","2,3053","2,3135","2,2959","","-0,21%"
"24 de set. de 2010","2,3054","2,2926","2,3142","2,2881","","0,53%"
"23 de set. de 2010","2,2933","2,3012","2,3057","2,2847","","-0,39%"
"22 de set. de 2010","2,3023","2,2681","2,3152","2,2664","","1,50%"
"21 de set. de 2010","2,2682","2,2626","2,2855","2,2571","","0,18%"
"20 de set. de 2010","2,2641","2,2465","2,2668","2,2351","","0,79%"
"17 de set. de 2010","2,2464","2,2383","2,2527","2,2306","","0,37%"
"16 de set. de 2010","2,2382","2,2419","2,2595","2,2357","","-0,15%"
"15 de set. de 2010","2,2416","2,2206","2,2505","2,2131","","0,87%"
"14 de set. de 2010","2,2223","2,2012","2,2263","2,1927","","0,92%"
"13 de set. de 2010","2,2021","2,1871","2,2142","2,1862","","0,86%"
"10 de set. de 2010","2,1833","2,1831","2,1974","2,1738","","-0,01%"
"09 de set. de 2010","2,1836","2,1942","2,1984","2,1822","","-0,53%"
"08 de set. de 2010","2,1952","2,1938","2,2028","2,1829","","-0,18%"
"07 de set. de 2010","2,1992","2,2226","2,2262","2,1917","","-1,09%"
"06 de set. de 2010","2,2234","2,2323","2,2381","2,2149","","-0,48%"
"03 de set. de 2010","2,2342","2,2129","2,2392","2,1997","","0,95%"
"02 de set. de 2010","2,2132","2,2330","2,2412","2,2092","","-1,00%"
"01 de set. de 2010","2,2356","2,2260","2,2524","2,2212","","0,40%"
"31 de ago. de 2010","2,2266","2,2269","2,2384","2,2200","","-0,04%"
"30 de ago. de 2010","2,2276","2,2331","2,2342","2,2202","","-0,24%"
"27 de ago. de 2010","2,2330","2,2398","2,2453","2,2231","","-0,34%"
"26 de ago. de 2010","2,2407","2,2322","2,2478","2,2269","","0,38%"
"25 de ago. de 2010","2,2323","2,2360","2,2538","2,2282","","-0,18%"
"24 de ago. de 2010","2,2364","2,2376","2,2512","2,2259","","-0,17%"
"23 de ago. de 2010","2,2403","2,2329","2,2430","2,2217","","0,38%"
"20 de ago. de 2010","2,2318","2,2515","2,2537","2,2265","","-0,92%"
"19 de ago. de 2010","2,2525","2,2534","2,2734","2,2389","","0,01%"
"18 de ago. de 2010","2,2522","2,2590","2,2637","2,2465","","-0,37%"
"17 de ago. de 2010","2,2605","2,2482","2,2663","2,2455","","0,30%"
"16 de ago. de 2010","2,2537","2,2605","2,2752","2,2448","","-0,31%"
"13 de ago. de 2010","2,2606","2,2681","2,2830","2,2541","","-0,33%"
"12 de ago. de 2010","2,2681","2,2786","2,2949","2,2642","","-0,40%"
"11 de ago. de 2010","2,2771","2,3088","2,3120","2,2696","","-1,41%"
"10 de ago. de 2010","2,3096","2,3089","2,3215","2,2932","","-0,16%"
"09 de ago. de 2010","2,3134","2,3355","2,3415","2,3087","","-1,06%"
"06 de ago. de 2010","2,3381","2,3099","2,3453","2,3026","","1,17%"
"05 de ago. de 2010","2,3111","2,3034","2,3220","2,2968","","0,25%"
"04 de ago. de 2010","2,3054","2,3261","2,3302","2,3021","","-0,73%"
"03 de ago. de 2010","2,3224","2,3072","2,3314","2,3012","","0,61%"
"02 de ago. de 2010","2,3083","2,2888","2,3113","2,2782","","0,86%"
"30 de jul. de 2010","2,2886","2,3013","2,3050","2,2813","","-0,58%"
"29 de jul. de 2010","2,3019","2,2982","2,3177","2,2963","","0,33%"
"28 de jul. de 2010","2,2944","2,2991","2,3067","2,2826","","-0,17%"
"27 de jul. de 2010","2,2982","2,2878","2,3045","2,2817","","0,38%"
"26 de jul. de 2010","2,2896","2,2868","2,3005","2,2768","","0,04%"
"23 de jul. de 2010","2,2887","2,2645","2,2919","2,2539","","1,00%"
"22 de jul. de 2010","2,2660","2,2698","2,2962","2,2623","","-0,25%"
"21 de jul. de 2010","2,2717","2,2835","2,2903","2,2636","","-0,61%"
"20 de jul. de 2010","2,2857","2,3191","2,3345","2,2810","","-1,45%"
"19 de jul. de 2010","2,3194","2,2968","2,3235","2,2857","","0,59%"
"16 de jul. de 2010","2,3059","2,2788","2,3121","2,2719","","1,08%"
"15 de jul. de 2010","2,2812","2,2458","2,2934","2,2401","","1,55%"
"14 de jul. de 2010","2,2464","2,2312","2,2525","2,2205","","0,62%"
"13 de jul. de 2010","2,2325","2,2161","2,2371","2,1997","","0,71%"
"12 de jul. de 2010","2,2167","2,2223","2,2262","2,2064","","-0,25%"
"09 de jul. de 2010","2,2222","2,2392","2,2447","2,2179","","-0,77%"
"08 de jul. de 2010","2,2394","2,2305","2,2484","2,2221","","0,37%"
"07 de jul. de 2010","2,2312","2,2460","2,2477","2,2213","","-0,67%"
"06 de jul. de 2010","2,2463","2,2252","2,2530","2,2007","","0,91%"
"05 de jul. de 2010","2,2260","2,2218","2,2331","2,2111","","0,05%"
"02 de jul. de 2010","2,2249","2,2408","2,2496","2,2197","","-0,71%"
"01 de jul. de 2010","2,2409","2,2065","2,2550","2,1991","","1,52%"
"30 de jun. de 2010","2,2074","2,2073","2,2296","2,1920","","0,01%"
"29 de jun. de 2010","2,2071","2,1849","2,2153","2,1651","","0,90%"
"28 de jun. de 2010","2,1875","2,1987","2,2038","2,1813","","-0,62%"
"25 de jun. de 2010","2,2012","2,1967","2,2077","2,1825","","0,13%"
"24 de jun. de 2010","2,1983","2,2004","2,2179","2,1904","","-0,14%"
"23 de jun. de 2010","2,2013","2,1921","2,2122","2,1887","","0,36%"
"22 de jun. de 2010","2,1934","2,1818","2,1959","2,1633","","0,64%"
"21 de jun. de 2010","2,1795","2,2018","2,2080","2,1659","","-0,67%"
"18 de jun. de 2010","2,1942","2,2037","2,2115","2,1849","","-0,47%"
"17 de jun. de 2010","2,2046","2,1950","2,2162","2,1850","","0,33%"
"16 de jun. de 2010","2,1973","2,1987","2,2103","2,1868","","-0,10%"
"15 de jun. de 2010","2,1995","2,2112","2,2235","2,1987","","-0,61%"
"14 de jun. de 2010","2,2131","2,1930","2,2187","2,1909","","0,99%"
"11 de jun. de 2010","2,1915","2,1809","2,1974","2,1734","","0,42%"
"10 de jun. de 2010","2,1823","2,2161","2,2373","2,1807","","-1,58%"
"09 de jun. de 2010","2,2174","2,2186","2,2252","2,2048","","-0,11%"
"08 de jun. de 2010","2,2199","2,2382","2,2515","2,2099","","-0,87%"
"07 de jun. de 2010","2,2394","2,2246","2,2445","2,2117","","0,28%"
"04 de jun. de 2010","2,2332","2,2126","2,2380","2,1898","","0,95%"
"03 de jun. de 2010","2,2122","2,2259","2,2401","2,2097","","-0,67%"
"02 de jun. de 2010","2,2272","2,2547","2,2686","2,2224","","-1,43%"
"01 de jun. de 2010","2,2595","2,2389","2,2616","2,2036","","0,88%"
"31 de mai. de 2010","2,2397","2,2264","2,2460","2,1935","","0,44%"
"28 de mai. de 2010","2,2298","2,2422","2,2601","2,2169","","-0,64%"
"27 de mai. de 2010","2,2441","2,2746","2,3108","2,2370","","-1,50%"
"26 de mai. de 2010","2,2782","2,2809","2,2826","2,2447","","-0,08%"
"25 de mai. de 2010","2,2800","2,3059","2,3412","2,2741","","-1,27%"
"24 de mai. de 2010","2,3093","2,3241","2,3290","2,2772","","-0,88%"
"21 de mai. de 2010","2,3297","2,3452","2,3889","2,3124","","-0,71%"
"20 de mai. de 2010","2,3463","2,2701","2,3610","2,2482","","3,30%"
"19 de mai. de 2010","2,2713","2,2171","2,2855","2,2101","","2,38%"
"18 de mai. de 2010","2,2184","2,2306","2,2409","2,2095","","-0,58%"
"17 de mai. de 2010","2,2313","2,2191","2,2604","2,1984","","0,31%"
"14 de mai. de 2010","2,2244","2,2210","2,2524","2,2045","","0,11%"
"13 de mai. de 2010","2,2220","2,2379","2,2477","2,2184","","-0,66%"
"12 de mai. de 2010","2,2368","2,2611","2,2788","2,2324","","-1,21%"
"11 de mai. de 2010","2,2643","2,2649","2,2735","2,2428","","0,00%"
"10 de mai. de 2010","2,2643","2,3753","2,4053","2,2599","","-3,42%"
"07 de mai. de 2010","2,3444","2,3419","2,3740","2,3174","","-0,11%"
"06 de mai. de 2010","2,3470","2,3008","2,3992","2,2727","","2,14%"
"05 de mai. de 2010","2,2979","2,2862","2,3072","2,2755","","0,38%"
"04 de mai. de 2010","2,2892","2,2775","2,2965","2,2627","","0,45%"
"03 de mai. de 2010","2,2789","2,3194","2,3204","2,2763","","-1,37%"
"30 de abr. de 2010","2,3106","2,2889","2,3213","2,2853","","1,05%"
"29 de abr. de 2010","2,2866","2,3128","2,3265","2,2809","","-1,18%"
"28 de abr. de 2010","2,3138","2,3295","2,3414","2,3038","","-0,77%"
"27 de abr. de 2010","2,3317","2,3382","2,3443","2,3158","","-0,32%"
"26 de abr. de 2010","2,3392","2,3424","2,3525","2,3195","","-0,52%"
"23 de abr. de 2010","2,3515","2,3435","2,3635","2,3287","","0,26%"
"22 de abr. de 2010","2,3453","2,3452","2,3570","2,3351","","-0,02%"
"21 de abr. de 2010","2,3457","2,3543","2,3566","2,3356","","-0,38%"
"20 de abr. de 2010","2,3547","2,3676","2,3732","2,3449","","-0,52%"
"19 de abr. de 2010","2,3670","2,3709","2,3755","2,3553","","-0,23%"
"16 de abr. de 2010","2,3724","2,3737","2,3846","2,3559","","-0,09%"
